,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
43964,3468,,-1,Revit structure: Essentials.,The ultimate guide   What you'll learn  Important definitions and information Revit user interface Navigation Selection options How to link a Revit model Several insert options Creating levels and grids Copy monitor concept Creating structural columns Creating structural walls Creating structural framing Creating structural beam systems Creating structural slabs Creating foundations Creating vertical and horizontal bracing Creating trusses Creating ramps and stairs Creating structural connections Modeling in place Openings creation Creating different view types Creating sheets Creating schedules and quantities Creating annotations Using modification tools Understanding view range concept Creating filters Modeling reinforcement Managing Revit models Exporting DWG files Exporting schedules Printing  In this course  you will learn important related definitions  understand the user interface  learn how to create different structural elements such as foundations  structural columns  structural walls  beams  beam systems  structural slabs  trusses  bracing  ramps  stairs and structural connections  And you will learn how to use different functions like how to annotate  tag and how to detail your model  along with creating and printing sheets  Other topics will be discussed in the course like creating several types of schedules  how to import CAD files  how to link Revit files and how to model the reinforcement along with many modification tools and functions which help you in the modeling journey  Finally  there is a quick quiz to refresh your knowledge  This course is here to be dangerous in Revit structure  This course also includes a user's guide for Revit structure 2011  lastest copy  PDFfile created by Autodesk Inc ,-1,Udemy,"Taught by
Mohamed Hesham",Arabic,4.9,https://www.classcentral.com/course/udemy-revit-structure-essentials-69301
44043,3547,,-1,كورس أساسيات وقواعد التصميم الجرافيكي,             What you'll learn                                                          3               8                                                                                                                                                          ,-1,Udemy,"Taught by
Omar Hasan",Arabic,4.0,https://www.classcentral.com/course/udemy-graphic-design-rules-69381
44052,3556,,-1,The Complete Flutter Development Guide [2022 Edition],                           What you'll learn                                                                                                Notice  The Maximilian Academind  course was adopted as a primary reference for this course                                 2 5                                                              Join the most comprehensive   bestselling Flutter course and learn how to build amazing iOS and Android apps You don't need to learn Android  Java and iOS  Swift to build real native mobile apps Flutter   a framework developed by Google   allows you to learn one language  Dart  and build beautiful native mobile apps in no time  Flutter is an SDK providing the tooling to compile Dart code into native code and it also gives you a rich set of pre built and pre styled UI elements  so called widgets  which you can use to compose your user interfaces Flutter is extremely trending and gets used for major Google apps like their Adwords app   it's now marked as  ready for production  hence now is the time to jump in and learn it This course will teach Flutter from scratch  NO prior knowledge of either of the two is required  And you certainly don't need any Android or iOS development experience since the whole idea behind Flutter is to only learn one language You'll learn Flutter not only in theory but we'll build a complete  realistic app throughout this course  This app will feature both all the core basics as well as advanced features like using Google Maps  the device camera  adding animations and more With Flutter  you'll be able to write code only once and ship your apps both to the Apple AppStore and Google Play Use Google's Material Design to build beautiful  yet fully customizable  apps in no time with almost zero effort  You can use the rich widget suite Flutter provides to add common UI elements like buttons  switches  forms  toolbars  lists and more   or you simply build your own widgets   Flutter makes that a breeze  too Here's what's included in the course Detailed setup instructions for Windows A thorough introduction to Flutter and the concept behind widgets An overview of the built in widgets and how you may add your own onesPage navigation with tabs  side drawers and stack based navigationState management solutionsHandling and validating user inputConnecting your Flutter app to backend servers by sending Http requestsUser authenticationUsing native device features like the cameraAdding beautiful animations   page transitionsImage UploadAnd more This course is for you if  You're interested in building real native mobile apps for the two most popular mobile platforms   iOS and AndroidYou want to explore the full set of features Flutter offersDon't want to spend hours learning two completely different languages,-1,Udemy,"Taught by
Hassan Fulaih",Arabic,4.6,https://www.classcentral.com/course/udemy-fluttercourse-69390
44146,3650,,-1,Preparing budgets (In Arabic),                                  What you'll learn                                                                                                                                                                                                                    CFA   CMA   CertIFR  MOS  CFM financial modeling                                                                                                                                                                                                                                   ,-1,Udemy,"Taught by
Mohamed Magdy",Arabic,4.3,https://www.classcentral.com/course/udemy-preparing-budgets-in-arabic-69487
44239,3743,,-1,مبادئ تحليل البيانات في إكسل | Data Analysis Basics in Excel,                                  Excel      What you'll learn        Excel Basics          Data Pre Processing in Excel          Data Analysis in Excel          Data Visualization in Excel          Statistics for Data Analysis                                                   Microsoft Excel Data Analysis                                             Absolute Beginner                           Excel Basics          Data Pre Processing in Excel          Data Analysis in Excel          Data Visualization in Excel          Statistics for Data Analysis                                                                                                          ,-1,Udemy,"Taught by
Eng. Mustafa Othman",Arabic,4.5,https://www.classcentral.com/course/udemy-data-analysis-basics-in-excel-69580
44243,3747,,Swift,iOS & Swift - The Complete iOS App Development (Arabic),                  iOS Development using Swift 5 and Xcode 12   Arabic  What you'll learn                                                                                                                                     MVC                                                    iOS14Swift5Xcode12  5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,-1,Udemy,"Taught by
Muhamed Alkhatib",Arabic,4.7,https://www.classcentral.com/course/udemy-ios-14-app-development-bootcamp-69584
44297,3803,,Python,بايثون لغير المبرمجين | Python for Non-Programmers (Basics),                              Python            What you'll learn          Python Programming Basics        Variables   Data Structures      Conditional   Iterative Statements      Functions   File I O      Object Oriented Programming                                                                                           Python Programming Basics        Variables   Data Structures      Conditional   Iterative Statements      Functions   File I O      Object Oriented Programming                                                                                                                                                                                                                                                                                                                         ,-1,Udemy,"Taught by
Eng. Mustafa Othman",Arabic,4.4,https://www.classcentral.com/course/udemy-python-for-non-programmers-69643
44426,3932,,Accounting,كورس محاسبة الاجور والمرتبات والحضور والانصراف,         What you'll learn                                                                                        1                                                                                                                                                                                                                                                                                  1                               2                               3                                 1      1                                                                                  2    2                                                                        3    3                                  4    4                                              5    5                                            ,-1,Udemy,"Taught by
Dr Abdelrahman Raoof Tawfik",Arabic,4.5,https://www.classcentral.com/course/udemy-accounting-excel-with-dr-69773
44431,3937,,Microsoft Excel,اكتشف احدث 30 اختصار فى الاكسيل,         What you'll learn                                                                                                                                                                                                                                                                                                                                                     Transpose       Transpose                                                                                                                                    Slicers                                                                                                                                                                                                                                                                                                                                                                                              ,-1,Udemy,"Taught by
Dr Abdelrahman Raoof Tawfik",Arabic,4.7,https://www.classcentral.com/course/udemy-amazing-excel-shortcuts-69778
44441,3947,,-1,تعلم برمجة تطبيقات الهاتف من الدفتر إلى المتجر,               What you'll learn                                                                                                                                                                                                                                                                                                                                                                                       WelcomeMy name is Ammar  I work as a software developer and I have a passion for teaching programming and delivering information in the simplest and best way possible I studied computer engineering at 19 May University in Samsun  Turkey I helped hundreds of students to learn how to code and change their lives by becoming mobile app developers My first experience in programming in action was in 2008 when I wanted to create my own application and make profits by selling it in the labor market Since then  I've made hundreds of apps But most importantly  I realized what I love most is teaching programming I spend most of my time researching how to make learning coding easy to understand And I apply everything I discover in my training coursesIn my courses  you will find lots of explanations and examples to make sure everything is easy to understand I will be with you every step of the way  So to make you a professional application developerMobile Apps development instructor  Amar Awni,-1,Udemy,"Taught by
Amar Awni",Arabic,4.5,https://www.classcentral.com/course/udemy-code_with_amar_mobile_apps_development_cour-69789
44525,4031,,-1,تعلم نوشن من الصفر حتى الإحتراف,           What you'll learn                        PARA in notion    GTD in notion                                      CRM in notion                                      Notion from zero to Hero                                                                                                                                                                        PARA                                                                 Project   Area   Resources   Archive                                                                               GTD   Getting Things Done                                                                                                                          ,-1,Udemy,"Taught by
Ahmed Abouzaid",Arabic,4.7,https://www.classcentral.com/course/udemy-droosnotion-69873
44687,4193,,Flutter,The Complete 2022 Flutter & Dart Development Course [Arabic],                             What you'll learn                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          40                                        ,-1,Udemy,"Taught by
Abdullah Mansour",Arabic,4.7,https://www.classcentral.com/course/udemy-complete-flutter-arabic-70035
44793,4299,,Network Security,Nmap from Zero To Hero,                                       What you'll learn  Nmap Command BasicsNmap ScriptingDownload Tools for Nmap scriptingCheck for VulnerabilitiesScan PortsScan OS TypeHidden Scans  Nmap     Nmap             IP                                 Nmap                       Nmap         Network Mapper                             Nmap                                            Nmap           Nmap                                         Nmap           Nmap                                             Nmap                                                                                                                                                    Twitter   YasserREEDTelegram   ForCyber,-1,Udemy,"Taught by
YasserRED .",Arabic,4.6,https://www.classcentral.com/course/udemy-nmap-from-zero-to-hero-70142
44825,4331,,Linux,اساسيات التعامل مع نظام لينكس,               What you'll learn                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,-1,Udemy,"Taught by
Ahmed Elesawy",Arabic,4.6,https://www.classcentral.com/course/udemy-linux-course-70174
45013,4519,,Construction,Construction Tendering and Cost Estimation  ( Pre-contract ),               What you'll learn  Tendering and procurement various routes                                          Contractual Arrangements Or Forms                                                         Concepts of contract law                                                                                               Practice understating of concepts of contracts                                                   Cost estimation in the construction field                                                           Plant pricing using time value of money  TVM   concept  how to use the different equations         Labor pricing  Man hour                                                                                          Material pricing  and the considerations when pricing                                  This course provides Definitions of business management  financial and legal matters related to the field of construction The different types of tenders and the stages they go through  starting from preparing contract documents for tendering to enter the contract and the requirements of each stage Various tendering pathways and types of contracts  and how to choose between them The basics of any contract in general and contracting contracts in particular from real suits Definitions of legislation  engineering contract laws  and legal aspects related to construction contracts Definitions of the types of contract risk Cost estimation classifications Pricing methods at any stage of the project and a detailed explanation of each method Labor  plant  and material pricing basis This course is based on many famous references like RICS  FIDIC  S K Knowledge book  and others At the end of each chapter  find downloadable study material                                                                                                                                                                                                  RICS   FIDIC   S K Knowledge Book                      ,-1,Udemy,"Taught by
Ibrahim Alsherbini, Ashraf Ibrahim Elfayoumy and sruta.net academy",Arabic,4.3,https://www.classcentral.com/course/udemy-construction-tendering-and-cost-estimation--70362
45033,4539,,Flutter,افضل كورس شامل لتعلم تطوير تطبيقات الموبايل باستخدام فلاتر,                 What you'll learn                                                                                                                                Welcome to the best Dart and Flutter Course                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,-1,Udemy,"Taught by
Tharwat Samy",Arabic,4.7,https://www.classcentral.com/course/udemy-best-and-complete-flutter-course-for-beginn-70382
45116,4622,,Java,Java for Beginners [ in Arabic ],         What you'll learn                                                                                                 Java                           high level                                                object oriented  OO                                               general purpose                                                     embedded systems            software platform            Java Virtual Machine  JVM                      operating system  OS         CPU architecture                                 intermediate language         Java bytecode                    Java compiler                                                                         JVM languages          Scala                                                       Write Once  Run Anywhere   WORA                                       C C                            ,-1,Udemy,"Taught by
ElAmir Mahmoud Mansour",Arabic,4.5,https://www.classcentral.com/course/udemy-java-for-beginners-in-arabic-70465
45134,4640,,Information Technology,Entering the dark web - الدخول إلي الإنترنت المظلم,         What you'll learn                                                                                                   Surface WebDeep WebDark Web      Surface web              95                                                                                                                                                                                                                                                                                                                                        ,-1,Udemy,"Taught by
Mr Robot",Arabic,3.5,https://www.classcentral.com/course/udemy-learn-the-dark-web-70484
45323,4829,,Facebook Marketing,تتبع إجراءات زبائن الموقع باستخدام فيسبوك بيكسل ,                                                                           ,Coursera Project Network,Coursera,"Taught by
Nour Bayram",Arabic,-1.0,https://www.classcentral.com/course/tataboe-ejraat-zabaen-almawkee-bestekhdam-faceboo-70675
45324,4830,,Social Media Marketing,كيفية استهداف خصائص ديموغرافية محددة للمستخدم في حملة المتابعين الخاصة بك,                                                                                                                                              ,Coursera Project Network,Coursera,"Taught by
Fatima Rebaie",Arabic,-1.0,https://www.classcentral.com/course/kyfyat-estkhdm-khsaes-dimgrphya-mhdada-lel-mstkhd-70676
45326,4832,,Facebook Marketing,معرفة اهتمامات الجمهور عبر رؤى الجمهور على فيسبوك,                                                                                                    similarweb com                                      ,Coursera Project Network,Coursera,"Taught by
Hoda Younes",Arabic,-1.0,https://www.classcentral.com/course/kayfiat-aleuthur-ealaa-aihtimamat-aljumhur-ealaa--70678
45353,4860,,Social Media Marketing,كيفية عمل الفواتير والمدفوعات على بنترست,                                                                                       ,Coursera Project Network,Coursera,"Taught by
Nour Bayram",Arabic,-1.0,https://www.classcentral.com/course/kayfiyat-amal-alfawatir-wal-madfooat-ala-pinteres-70709
45358,4865,,User Experience,إنشاء بورتفوليو تجربة المستخدم الخاص بك باستخدام منصة غيت هاب,                                                                                   ,Coursera Project Network,Coursera,"Taught by
Khadijah Awada",Arabic,-1.0,https://www.classcentral.com/course/inshaa-portfolio-tajribat-almostakhdem-alkhas-bek-70714
45360,4867,,Figma,إستخدم مكتبة نظام التصميم في فيغما,                                                                                            ,Coursera Project Network,Coursera,"Taught by
Khadijah Awada",Arabic,-1.0,https://www.classcentral.com/course/estekhdam-maktabt-nizam-attasmim-fi-figma-70716
45363,4870,,Software Development,التعرف على برنامج انتيلي جاي للمبتدئين,                                                                              ,Coursera Project Network,Coursera,"Taught by
Haidar Kotaish",Arabic,-1.0,https://www.classcentral.com/course/attaarof-ala-brnamej-intellij-lel-mobtadein-70719
45364,4871,,Facebook Marketing,كيفية إنشاء قناة في تحليلات فيسبوك,                                                                                             ,Coursera Project Network,Coursera,"Taught by
Nour Bayram",Arabic,-1.0,https://www.classcentral.com/course/kayfyat-inshaa-kanat-fi-tahlilat-facebook-70720
45649,5156,,Facebook Marketing,كيفية إنشاء إعلان للجمهور المستهدف عبر رؤى الجمهور في فيسبوك,                                                                                                              ,Coursera Project Network,Coursera,"Taught by
Hoda Younes",Arabic,-1.0,https://www.classcentral.com/course/kayfyat-inshaa-eelan-leljmhur-lmostahdf-abr-roaa--71016
48105,7614,,-1,Getting Started with Cloud Acquisition (Arabic),Course descriptionIn this course  you will learn how to buy AWS Cloud effectively  from the very start of the procurement effort  The course includes an in depth review of cloud acquisition best practices  the benefits of working with the AWS Partner Network  APN  and how to overcome common challenges  The course aims to upskill you with the key acquisition knowledge you need to speak to all stakeholders in your organization and help maximize the benefits of cloud adoption    Course level  Fundamental   Duration  80 minutesActivitiesThis course includes videos  exercises  and a final assessment Course objectivesIn this course  you will learn to    Build cloud technology considerations into acquisition strategies   Identify how cloud acquisition affects all elements of your organization  such as security  legal  and finance   Describe different buying approaches and when to use them  such as frameworks  existing contracts  and dynamic purchasing systems   Recognize the value proposition of cloud service providers  CSPs  and their partners   Identify how and when to bring in partners  and when it makes more sense to buy directly from a CSP   Identify the key stakeholders in your organizations and how to effectively engage them on cloud acquisition considerations that might affect them   Recognize common acquisition questions and how to answer them   Work with the APNIntended audienceThis course is intended for    C suite   Buyers and procurement specialists  such as category managers and leads  heads of procurement and acquisition  and supply chain managers   Finance and commercial professionals   HR and training professionals   Security professionals   Risk and compliance professionals   Internal audit professionals   Legal and contracts professionals   Program and project managersPrerequisitesWe recommend that attendees of this course have    AWS Certified Cloud Practitioner   Foundational certification Course outlineIntroduction and Cloud Acquisition Fundamentals   Introduction Cloud Acquisition Fundamentals   Cloud Adoption Parts   Cloud Acquisition Fundamentals  SummaryProcurement Foundations   Rethinking Procurement    Educating Internal Stakeholders on Buying Cloud   Separate Infrastructure from Services Labor    Procurement Foundations  SummaryKey Aspects of Procurement   Key Aspects of Procurement    Pricing   Security   Data Sovereignty and Data Residency   Sustainability   Governance and Operationalization   Terms and Conditions   Key Aspects of Procurement  SummaryWorking with Partners   Working with the AWS Partner Network   Working with Partners  SummaryMaking It Real   Procurement Vehicle Global Examples   Answering Common Procurement Questions   Talking About Migrations   Making it Real  SummaryCourse Summary   Knowledge Assessment   Additional Resources,Amazon Web Services,AWS Skill Builder,-1,Arabic,-1.0,https://www.classcentral.com/course/getting-started-with-cloud-acquisition-arabic-73488
48317,7826,,Amazon Web Services (AWS),AWS Cloud Practitioner Essentials (Second Edition) (Arabic),                        AWS                                 AWS                       AWS Certified Cloud Practitioner                    AWS Academy                                              AWS                          AWS      AWS         AWS             AWS              AWS                  AWS                                               6                                 AWS      AWS    AWS   ,Amazon Web Services,AWS Skill Builder,-1,Arabic,-1.0,https://www.classcentral.com/course/aws-cloud-practitioner-essentials-second-edition--73700
48882,8393,,Mailchimp,كيفية استخدام ميل شامب,                                                                                                                                     ,Coursera Project Network,Coursera,"Taught by
Lamia Labello",Arabic,-1.0,https://www.classcentral.com/course/kayfiyat-stikhdam-mailchimp-74267
49822,270,,Java,اختبار بناء الكود في مصحح الأخطاء في إيكليبس,                                                                               Variables View             Expression View                      Eclipse Debugger      breakpoints         step filter             exception breakpoints           condition breakpoints ,Coursera Project Network,Coursera,"Taught by
hanadi alhaj",Arabic,-1.0,https://www.classcentral.com/course/ekhtibar-binaa-alcode-fi-mosaheh-alakhtaa-fi-ecli-86182
49823,271,,Jira,إنشاء قصص المستخدمين في برنامج جيرا,                                                                                                            Sprints     Epics                                      ,Coursera Project Network,Coursera,"Taught by
hanadi alhaj",Arabic,-1.0,https://www.classcentral.com/course/inshaa-kosas-almostakhdimin-fi-barnamej-jira-86183
49942,390,,Microsoft Excel,Microsoft Excel إنشاء أداه تعقب لإدارة المشاريع باستخدام ,                                                 Microsoft Excel                   Microsoft Excel                                                                                                  data validation    Microsoft Excel           drop down menu                           Microsoft excel                                 excel                                 excel                                    excel                                     ,Coursera Project Network,Coursera,"Taught by
Abdelrahman Tarek Hafez",Arabic,-1.0,https://www.classcentral.com/course/inshaa-adaa-taaqob-le-idart-el-mashrea-best5dam-e-86303
49943,391,,Microsoft Word,عمل تقرير عن نطاق مشروعك في Microsoft Word,              Microsoft Word                                                                                           Word                   Microsoft Word         Microsoft          Word                                               Microsoft Word                                                          Microsoft Word                          ,Coursera Project Network,Coursera,"Taught by
Dina Elkafrawy",Arabic,-1.0,https://www.classcentral.com/course/eamil-taqrir-ean-nitaq-mashrueik-fi-microsoft-wor-86304
49952,400,,Business Software,كيفية استعمال سيرفي مونكي للشركات الصغيرة,                                                                                                                         ,Coursera Project Network,Coursera,"Taught by
Lamia Labello",Arabic,-1.0,https://www.classcentral.com/course/kayfiat-astiemal-survey-monkey-lilsharikat-alsagh-86313
49954,402,,PostgreSQL, بوستغرسيكويل مع تكنولوجيا المعلومات,                                                                                                 Crud ,Coursera Project Network,Coursera,"Taught by
hanadi alhaj",Arabic,-1.0,https://www.classcentral.com/course/postgresql-maa-technologia-almaalumat-86315
49987,435,,Microsoft Excel,Microsoft Excel تصور البيانات باستخدام,                        Microsoft Excel                                                                                                  Microsoft Excel                                 pivot              Microsoft Excel              Microsoft                                                                                                                                        Microsoft excel                                                                  ,Coursera Project Network,Coursera,"Taught by
Farah yousef",Arabic,-1.0,https://www.classcentral.com/course/tusawur-albayanat-biastikhdam-microsoft-excel-86350
49997,445,,Microsoft Excel,نظرة عامة على تحليل بيانات العملاء باستخدام  Excel ,                 Excel                           4                                                         Excel                                                                                                  Segmentation           Customer churn           Customer Lifetime           Customer Acquisition          Customer Satisfaction                                                                                             Excel                     Excel                            ,Coursera Project Network,Coursera,"Taught by
Nermin Elgrawany",Arabic,-1.0,https://www.classcentral.com/course/nazrat-eamat-ealaa-tahlilat-aleumala-biastikhdam--86360
50328,776,,Windows Server,Installing & Configuring Windows Server 2012 R2 70-410 دورة,                          410 70   MCSE  What you'll learn                                                                                                  15                                     2003            2008                2012 MCSE                      410 70                                                                                                                                                                     2012                                                                    Windows Core                        Active Directory Domain Services   ADDS                                           Active Directory Users and Computer   Active Directory Administrative Center                    IPv4   IPv6                       Group Policy                           DHCP Server            DNS                                                 Hyper V                                                                                    2012                             2012                      ,-1,Udemy,"Taught by
Omar Dabbas",Arabic,4.8,https://www.classcentral.com/course/udemy-mcse-70-410-arabic-86695
50516,964,,PHP,تعلم بناء وتطوير مواقع ويب إحترافية  بإستخدام نظام جملة,                              What you'll learn                                                                                                                                                                                                                                                                                                                  12                                                                                                                                                                                                                                                  ,-1,Udemy,"Taught by
Nader Hantash",Arabic,4.8,https://www.classcentral.com/course/udemy-learn0joomla-inarabic-86885
50522,970,,-1,BIM Diploma in the design of infrastructure projects-level 1,The guide to create conceptual design of your infrastructure engineering civil 3d   navisworks   infraworks  3d max    What you'll learn  1  know the concept of implementation BIM on infrastructure design   infraworks 360   civil 3d   navisworks2   the relationship between the BIM and the infrastructure3   Understand how to start a new project on the infraworks 4   Learn how to design bridges on the program5   Learn how to design and modify roads6  Learn how to design infrastructure networks7  Studying the conflicts between infrastructure networks8  Learn how to Transfer from conceptual to detailed design9   How to work out visual projects and deliver the idea                                                                                                                                                                    The goal of the course   In this course  we will be able to identify what is being implemented and how to implement it in the design of the project infrastructure  We also know that BIM has become more widespread in recent times as it is widely applied in engineering projects especially buildings  Therefore  in this course  we decided to make reference to the importance of implementing BIM in infrastructure projects  Course content   1  Introduction to PIM  2   the relationship between the BIM and the infrastructure  3   How to start a new project on the infraworks   4   how to design bridges on the program  5  How to design and modify roads  6  How to design infrastructure networks  7  Studying the conflicts between infrastructure networks  8  Transition to detailed design  9   Work out visual projects and deliver the idea  At the end of this course   you will be able to make attractive design of infrastructure   it will be level 1 in arabic   and followed by level 2 in english  know the concept of implementation BIM on infrastructure design   infraworks 360 The guide to create amazing design of your infrastructure engineering Course will be free for the first 500 students  Don't missthe chanceto get your diploma certificate Do not forget to evaluate and encourage us to offer more useful courses in the future Don't forget to subscribe in our Courses   BIM applications for Roads  Highways   Transportation designBuilding Information Modelling   Essentials of BIM level 2Fundamentals of Bridge Design  Concept   modeling and designEng  Ayman Kandeel,-1,Udemy,"Taught by
Ayman Kandeel, CEng ®, PMP ®, MICE®, ACP®, RICS-BIM®",Arabic,4.6,https://www.classcentral.com/course/udemy-bim-diploma-in-roads-and-infrastructure-des-86891
50665,1113,,-1,MS PROJECT 2013.,MANAGE YOUR PROJECTS USING MS PROJECT  What you'll learn  Manage their projects professionally using the MS PROJECT 2013Ready to pass the MICROSOFT EXAM 74 343   Expired 7 2019 not available in Microsoft Exams   Microsoft Project 2013 can be the go to tool in your project management toolbox  ThisCourse explains how to use Project to build schedules  which we ll generally call plans complete with tasks and resources  use the extensive formatting features in Project toorganize and format the plan s details  track actual work against the plan  share status  andtake corrective action when things get off track ,-1,Udemy,"Taught by
Hamdy Elfahmy",Arabic,3.9,https://www.classcentral.com/course/udemy-ms-project-2013-hamdy-87036
50731,1179,,Microsoft Excel,Advanced Microsoft Excel (ARABIC) - دورة متقدمة في الاكسل,Microsoft Excel Course     Excel 2010  Excel 2013  Excel 2016 Excel in Arabic         What you'll learn                      Trace precedent cells and dependent cells                                    Pivot Tables and Pivot Charts                      What If Analysis                Auditing tools              Record and run macros         formula errors                                                    Group and outline data                  Advanced Microsoft Excel                           Microsoft Excel 2013                 Excel 2010  Excel 2013  Excel 2016                                                                                                                           Course will be in Arabic Language  we will use English interface for Excel           Advanced Microsoft Excel                                           Advanced Microsoft Excel                                                       Advanced Microsoft Excel               Use   SmartArt and other objects in worksheets in Microsoft Excel                           Trace precedent cells and dependent cells in excel  as well as use other auditing toolsin Microsoft Excel         Create and work with chartsin Microsoft Excel         Create Pivot Tables and Pivot Chartsin Microsoft Excel         Record and run macrosin Microsoft Excel         Solve   formula errorsin Microsoft Excel         What If AnalysisUse What If Analysis toolsin Microsoft Excel                               Use tools to manage rows  columns  duplicates  and validationin Microsoft Excel             Group and outline datain Microsoft Excel,-1,Udemy,"Taught by
Akram Alabweh and Atqen Academy",Arabic,4.8,https://www.classcentral.com/course/udemy-advanced-excel-2013-87102
50763,1211,,Kotlin,Complete Android Development with Kotlin course for 2021,For Future free training courses  like us on Facebook just search for  Mobile Application Courses   MAC   What you'll learn  you will be a professional developer as who works for many years in the field   and take an advantage for get the latest technology everand able to build android apps to sell it in the play store For Future free training courses like us on Facebook just search for  Mobile Application Courses   MAC On Facebook   mobileapplicationcourses  Welcome to the world's most famous course on Android app development  This course is designed to give you the most educational content and videos You do not need any programming experience  Learning the Kotlin language is the leading language in the manufacture of mobile applications in the future  It has been adopted by the largest international companies Google  which is easy and powerful at the same time  It is the result of more than 10 years of work to produce this language You will learn the basics of the language Applications of the basics studied Advanced programming and applications to what has been studied in advanced programming Facebook Messenger Face Book Messenger Snap Chat application   for conversations between you and your friends An app like Uber using Google Maps Other services and a lot of exciting and powerful applications  as it is two training courses in one session  And you will learn how to create powerful applications that you can use in your day  including an application such as   Here are some of the things you will be able to do after taking this course  Create apps to Play Store Understand basic programming and algorithms Fluent in Kotlin and Android Work as a developer of mobile applications on Android People who want to build applications  Those who want to create their own apps Those looking for a full time job as a developer Business owners the students People who want to make money building apps on Android  Who is this training course for    If you are completely new to programming you should start from the beginning of the cycle and go to the end until you have created all the applications   This course is designed so that you can build applications and learn tons of information within those applications   If you haven't programmed before  make sure you view all lessons on Kotlin  We'll teach you basic basic principles so that you can build complex apps   Keep in mind that Kotlin has a handful of new benefits  So there is a huge benefit to taking this course  Do not forget to join us via WhatsApp   Facebook   for free  as you can get free help at any time  Here are some things you'll learn   IntelliJidea   Android Studio Canary Interface Builder Firebase Maps and GPS basic information Tables and Sqlite data APIs  and networking Application design And a lot  ,-1,Udemy,"Taught by
Mohammed Naguib",Arabic,3.8,https://www.classcentral.com/course/udemy-learn-kotlin-from-zero-to-hero-and-build-15-87135
50805,1253,,Microsoft Word,تعلم مايكروسوفت وورد 2013  / Learn Microsoft Word 2013,              2013                            What you'll learn                                                                                                        2013                                                                                                                      ,-1,Udemy,"Taught by
Dhulfiqar Al-Sammarraie",Arabic,4.4,https://www.classcentral.com/course/udemy-2013microsoft2013-87179
50879,1327,,-1,ًWindows 10 إدارة وإعداد وتثبيت نظام,         10  What you'll learn                                                                                                                                                      IPv4   IPv6                                    10                                                                                                                               IPv4 IPv6        14                        ,-1,Udemy,"Taught by
Yusef slamah khmees",Arabic,4.6,https://www.classcentral.com/course/udemy-windows-10-rm-87254
51112,1560,,Javascript,دورة احتراف jQuery بالعربي,           What you'll learn                                                                                                                                 ,-1,Udemy,"Taught by
OsaMa Hasan",Arabic,4.5,https://www.classcentral.com/course/udemy-osama-jquery-87489
51302,1750,,Project Management,PgMP exam Preparation 4th edition explaination in Arabic,Learn How to manage program  What you'll learn  You will be able to apply for PgMP certificate exam                        2018                                                                                                                                     This course will present an overview as to the importance of programs and how they differ from the management of multiple projects  This overview also focuses on the relationship of program management to project management and portfolio management  This course also will focuses on preparing people to take and PASS this difficult exam  It contains study tips  a discussion of the various key concepts in each of the domains as well as in the Examination Content Outline  and practice test questions It is followed by the key activities to be performed in the five program management domains   Strategic Program Management  Program Life cycle  Benefit management  Stakeholder Management  Governance Management  Through a combination of mini lectures and group exercises  participants will learn the importance of each of these five domains and what is necessary for success in each one  Additionally  the program management life cycle and the benefits management will cycle will be stressed during this session Key Concepts In Program ManagementModule1   Strategic Program ManagementModule 2   Program Life Cycle Module 3   Benefits ManagementModule 4   Stakeholder ManagementModule 5  Governance,-1,Udemy,"Taught by
Akram Elnagar",Arabic,4.1,https://www.classcentral.com/course/udemy-pgmp-exam-preparation-4th-edition-87681
